,time,open,high,low,close,volume,ticker
125,2014-07-11,16260,16410,16110,16410,1990,IMP
126,2014-07-14,16560,16560,16410,16410,300,IMP
127,2014-07-15,16410,16560,16260,16260,14080,IMP
128,2014-07-16,16410,16710,16260,16710,23600,IMP
129,2014-07-17,16710,16710,16560,16710,9730,IMP
130,2014-07-18,16560,17010,16560,17010,28580,IMP
131,2014-07-21,17010,17750,17010,17450,44600,IMP
132,2014-07-22,17450,18350,17450,18200,130990,IMP
133,2014-07-23,18200,18350,17750,17900,33680,IMP
134,2014-07-24,17900,19090,17900,19090,180870,IMP
135,2014-07-25,19090,19090,18640,18790,44270,IMP
136,2014-07-28,18790,18790,18200,18500,56570,IMP
137,2014-07-29,18500,18640,18200,18500,18850,IMP
138,2014-07-30,18500,18790,18500,18640,26710,IMP
139,2014-07-31,18640,19390,18640,19390,37850,IMP
140,2014-08-01,19390,20280,19390,19980,109750,IMP
141,2014-08-04,19980,20130,19690,19980,56620,IMP
142,2014-08-05,19980,19980,19690,19980,67780,IMP
143,2014-08-06,19840,19980,19690,19690,48700,IMP
144,2014-08-07,19390,20130,19390,19980,41880,IMP
145,2014-08-08,19690,20280,19690,19690,17300,IMP
146,2014-08-11,19980,19980,19840,19980,24220,IMP
147,2014-08-12,20130,20130,19840,19840,18350,IMP
148,2014-08-13,20130,20130,19980,20130,26950,IMP
149,2014-08-14,20440,20890,20280,20740,125140,IMP
150,2014-08-15,20440,20740,20440,20590,25770,IMP
151,2014-08-18,20590,20590,19980,20130,64410,IMP
152,2014-08-19,19690,20130,19240,19240,71840,IMP
153,2014-08-20,19090,20130,19090,19980,44250,IMP
154,2014-08-21,20130,20130,19690,19980,72400,IMP
155,2014-08-22,19980,20130,19840,20130,48160,IMP
156,2014-08-25,19980,20130,19690,19980,100290,IMP
157,2014-08-26,19980,20130,19690,19840,99660,IMP
158,2014-08-27,21180,21180,20690,20740,76270,IMP
159,2014-08-28,20740,20780,20640,20640,28100,IMP
160,2014-08-29,20560,20640,20460,20460,30870,IMP
161,2014-09-03,20460,20460,20020,20020,55430,IMP
162,2014-09-04,19880,19880,19670,19750,45850,IMP
163,2014-09-05,19750,19800,19570,19750,20590,IMP
164,2014-09-08,19750,19750,19520,19520,11640,IMP
165,2014-09-09,19570,20110,19210,19440,29550,IMP
166,2014-09-10,19440,19570,19210,19570,3110,IMP
167,2014-09-11,19440,19750,19300,19440,4960,IMP
168,2014-09-12,19490,19490,19390,19440,51920,IMP
169,2014-09-15,19440,19440,19210,19210,12670,IMP
170,2014-09-16,19210,19210,18940,19170,7810,IMP
171,2014-09-17,19210,19210,18760,18760,19930,IMP
172,2014-09-18,18760,18900,18590,18900,4510,IMP
173,2014-09-19,18810,18990,18760,18990,4490,IMP
174,2014-09-22,18990,18990,18450,18500,8150,IMP
175,2014-09-23,18500,18630,18280,18280,8020,IMP
176,2014-09-24,18050,18050,17740,17740,22550,IMP
177,2014-09-25,17470,17520,17160,17430,41810,IMP
178,2014-09-26,17430,18450,17430,18230,25670,IMP
179,2014-09-29,18230,18230,17830,17830,19090,IMP
180,2014-09-30,17830,19040,16620,18990,33480,IMP
181,2014-10-01,19670,19670,18680,18730,2670,IMP
182,2014-10-02,18810,18810,18680,18730,27110,IMP
183,2014-10-03,18590,18730,17830,18100,28390,IMP
184,2014-10-06,18100,18100,17790,17790,21270,IMP
185,2014-10-07,17740,18000,17740,18000,2740,IMP
186,2014-10-08,17870,17870,17430,17560,33650,IMP
187,2014-10-09,17650,18000,17430,18000,15970,IMP
188,2014-10-10,17560,17610,17430,17470,28490,IMP
189,2014-10-13,17430,17430,17160,17160,33820,IMP
190,2014-10-14,17160,17210,16980,16980,74230,IMP
191,2014-10-15,16980,17340,16890,16980,13410,IMP
192,2014-10-16,16980,17030,16850,16850,20210,IMP
193,2014-10-17,16980,17030,16800,16930,42470,IMP
194,2014-10-20,16980,17070,16890,17030,26170,IMP
195,2014-10-21,17110,17110,16760,16930,26850,IMP
196,2014-10-22,16930,17160,16620,17070,23150,IMP
197,2014-10-23,16980,16980,16710,16980,3580,IMP
198,2014-10-24,16980,16980,16710,16980,3640,IMP
199,2014-10-27,16930,17030,16800,16800,20180,IMP
200,2014-10-28,16450,16800,16450,16800,6540,IMP
201,2014-10-29,16760,16800,16760,16800,8590,IMP
202,2014-10-30,16800,16980,16670,16670,14320,IMP
203,2014-10-31,16930,17430,16670,17430,8220,IMP
204,2014-11-03,17430,17650,17380,17610,15640,IMP
205,2014-11-04,17650,17650,17520,17560,6800,IMP
206,2014-11-05,17650,17650,17520,17650,17900,IMP
207,2014-11-06,17740,17790,17560,17740,21100,IMP
208,2014-11-07,17830,17830,17650,17650,10590,IMP
209,2014-11-10,17610,17830,17610,17740,5690,IMP
210,2014-11-11,17790,17830,17560,17650,10380,IMP
211,2014-11-12,17690,17690,17650,17690,23240,IMP
212,2014-11-13,17690,17830,17650,17830,23850,IMP
213,2014-11-14,17830,18100,17650,18100,38070,IMP
214,2014-11-17,17870,18760,17870,18760,65660,IMP
215,2014-11-18,19390,19520,18860,19440,52950,IMP
216,2014-11-19,19490,19490,18760,18760,19780,IMP
217,2014-11-20,18630,19390,18630,19210,41100,IMP
218,2014-11-21,19210,19300,18860,18860,49240,IMP
219,2014-11-24,18860,19300,18860,19300,29190,IMP
220,2014-11-25,18860,19390,18860,19350,13760,IMP
221,2014-11-26,19350,19350,19040,19210,21350,IMP
222,2014-11-27,18900,19210,18860,19170,11900,IMP
223,2014-11-28,19170,19170,18860,19120,8870,IMP
224,2014-12-01,19170,19520,19170,19260,24140,IMP
225,2014-12-02,19210,19260,19170,19170,7060,IMP
226,2014-12-03,19170,19170,19080,19170,540,IMP
227,2014-12-04,19040,19120,18860,18990,1670,IMP
228,2014-12-05,18810,19210,18760,19120,15220,IMP
229,2014-12-08,18760,19080,18730,19080,7880,IMP
230,2014-12-09,18760,19040,18630,18630,7440,IMP
231,2014-12-10,18590,18590,18100,18590,7810,IMP
232,2014-12-11,18280,18320,18180,18180,1300,IMP
233,2014-12-12,18320,18450,18050,18320,3720,IMP
234,2014-12-15,18410,18410,18320,18410,1000,IMP
235,2014-12-16,18320,18320,17340,17340,13950,IMP
236,2014-12-17,17430,17430,16890,17430,14210,IMP
237,2014-12-18,17430,18050,17430,18050,7190,IMP
238,2014-12-19,18100,18100,17430,17430,1930,IMP
239,2014-12-22,17430,18050,17430,18050,5780,IMP
240,2014-12-23,18050,18180,17690,17690,30410,IMP
241,2014-12-24,18050,18050,18050,18050,1610,IMP
242,2014-12-25,17870,18100,17870,17970,6060,IMP
243,2014-12-26,18100,18100,17430,18100,1360,IMP
244,2014-12-29,18100,18320,17870,18320,14800,IMP
245,2014-12-30,18320,18550,17870,18550,50850,IMP
246,2014-12-31,18760,18760,18320,18680,96830,IMP
247,2015-01-05,18680,18760,18680,18730,33740,IMP
248,2015-01-06,18630,18760,18630,18760,26170,IMP
249,2015-01-07,18760,18990,18760,18990,10100,IMP
250,2015-01-08,18990,18990,18760,18760,7190,IMP
251,2015-01-09,18990,19080,18990,18990,12870,IMP
252,2015-01-12,18990,19490,18990,19350,28490,IMP
253,2015-01-13,18990,19350,18990,19350,25690,IMP
254,2015-01-14,19350,19620,19260,19620,53980,IMP
255,2015-01-15,19670,20060,19670,20060,25120,IMP
256,2015-01-16,20110,20870,19880,20870,122700,IMP
257,2015-01-19,20870,20960,20560,20960,61720,IMP
258,2015-01-20,20870,20870,20330,20820,22590,IMP
259,2015-01-21,20820,20820,20380,20780,28680,IMP
260,2015-01-22,20740,20740,20110,20560,32160,IMP
261,2015-01-23,20600,20640,20510,20510,73330,IMP
262,2015-01-26,20420,20560,20380,20560,37630,IMP
263,2015-01-27,20560,20780,20560,20780,80720,IMP
264,2015-01-28,20910,20910,20780,20910,16770,IMP
265,2015-01-29,20780,20780,20560,20560,13010,IMP
266,2015-01-30,20560,20780,20560,20780,51320,IMP
267,2015-02-02,20740,20820,20600,20780,87900,IMP
268,2015-02-03,20780,21320,20560,21270,80910,IMP
269,2015-02-04,21220,21220,21220,21220,10,IMP
270,2015-02-05,20560,21180,20560,21180,17480,IMP
271,2015-02-06,21140,21220,21000,21140,18590,IMP
272,2015-02-09,21000,21140,20560,21140,8820,IMP
273,2015-02-10,20560,21180,20560,21180,29030,IMP
274,2015-02-11,21000,21670,21000,21580,43870,IMP
275,2015-02-12,21450,21670,21450,21670,28890,IMP
276,2015-02-13,21670,21670,21450,21670,610,IMP
277,2015-02-24,21670,21670,21630,21670,52560,IMP
278,2015-02-25,21670,21760,21000,21500,13040,IMP
279,2015-02-26,21670,21670,21220,21220,2730,IMP
280,2015-02-27,21220,21450,21050,21450,4970,IMP
281,2015-03-02,21140,21450,21000,21450,4270,IMP
282,2015-03-03,21000,21670,21000,21670,27040,IMP
283,2015-03-04,21670,21720,21670,21720,8770,IMP
284,2015-03-05,21530,21760,21530,21760,420,IMP
285,2015-03-06,21810,21850,21220,21850,35880,IMP
286,2015-03-09,21900,21900,21670,21670,2710,IMP
287,2015-03-10,21670,21670,21530,21530,27120,IMP
288,2015-03-11,21530,21670,21450,21580,13510,IMP
289,2015-03-12,21580,21630,21580,21630,1890,IMP
290,2015-03-13,21630,21630,21050,21050,1010,IMP
291,2015-03-16,21630,21630,20560,20560,3470,IMP
292,2015-03-17,21450,21670,20560,20640,9460,IMP
293,2015-03-18,21000,21350,20870,21350,2830,IMP
294,2015-03-19,21450,21450,20330,20330,17450,IMP
295,2015-03-20,21050,21050,20380,21050,510,IMP
296,2015-03-23,21050,21180,20510,21180,3720,IMP
297,2015-03-24,21180,21180,21180,21180,0,IMP
298,2015-03-25,20380,20960,20330,20380,12540,IMP
299,2015-03-26,20380,20690,20380,20380,12170,IMP
300,2015-03-27,20380,20640,20380,20560,67180,IMP
301,2015-03-30,20560,20780,20560,20780,171940,IMP
302,2015-03-31,20560,20780,20560,20690,2070,IMP
303,2015-04-01,20240,21140,20150,21140,900,IMP
304,2015-04-02,21140,21140,21140,21140,0,IMP
305,2015-04-03,21220,21220,21220,21220,20,IMP
306,2015-04-06,21000,21000,20380,20910,30,IMP
307,2015-04-07,20560,20910,20510,20910,23020,IMP
308,2015-04-08,20910,21140,20910,21140,6510,IMP
309,2015-04-09,21220,21220,20780,21090,10350,IMP
310,2015-04-10,21090,21090,20560,21000,1550,IMP
311,2015-04-13,20560,20560,20560,20560,1800,IMP
312,2015-04-14,21090,21090,20780,20780,4550,IMP
313,2015-04-15,20560,21180,20560,20640,3690,IMP
314,2015-04-16,20780,20780,20780,20780,2800,IMP
315,2015-04-17,21000,21000,20820,21000,10730,IMP
316,2015-04-20,21000,21000,20780,20780,2200,IMP
317,2015-04-21,20780,20780,20780,20780,2210,IMP
318,2015-04-22,20780,20780,20600,20600,72600,IMP
319,2015-04-23,20600,20780,20600,20780,3390,IMP
320,2015-04-24,20780,20820,20780,20820,5660,IMP
321,2015-04-27,20820,21000,20820,20820,4100,IMP
322,2015-05-04,20820,20820,20330,20330,11510,IMP
323,2015-05-05,20330,21000,20110,21000,6260,IMP
324,2015-05-06,20560,21000,19570,21000,92550,IMP
325,2015-05-07,21050,21050,19570,21000,147490,IMP
326,2015-05-08,21000,21000,19570,20560,184750,IMP
327,2015-05-11,19210,19620,19210,19440,5840,IMP
328,2015-05-12,19440,19670,19210,19670,14670,IMP
329,2015-05-13,19620,19670,19490,19670,46130,IMP
330,2015-05-14,19700,20200,19700,19880,71430,IMP
331,2015-05-15,19610,20260,19610,19930,6360,IMP
332,2015-05-18,19560,19560,19090,19520,2800,IMP
333,2015-05-19,19520,19520,18900,19520,3150,IMP
334,2015-05-20,19560,19930,19560,19880,13160,IMP
335,2015-05-21,19880,20020,19880,20020,19960,IMP
336,2015-05-22,19930,20300,19790,20300,35290,IMP
337,2015-05-25,20020,20730,20020,20730,25110,IMP
338,2015-05-26,21050,21420,20730,21420,600460,IMP
339,2015-05-27,21890,22910,21890,22910,186920,IMP
340,2015-05-28,24450,24450,22440,23050,100060,IMP
341,2015-05-29,22820,22820,21750,21750,4390,IMP
342,2015-06-01,22300,22300,21420,21420,2910,IMP
343,2015-06-02,21090,21800,20950,21000,5910,IMP
344,2015-06-03,21140,21660,21000,21660,9230,IMP
345,2015-06-04,21000,22080,20950,21190,10970,IMP
346,2015-06-05,20950,22030,20950,21050,5550,IMP
347,2015-06-08,21230,21230,21230,21230,6910,IMP
348,2015-06-09,21420,21660,20950,21000,32590,IMP
349,2015-06-10,20950,20950,20950,20950,1050,IMP
350,2015-06-11,20950,21420,20950,21050,490,IMP
351,2015-06-12,21370,21370,20950,21280,15510,IMP
352,2015-06-15,20950,21190,20950,21090,3010,IMP
353,2015-06-16,21090,21090,20950,21050,17680,IMP
354,2015-06-17,21090,21090,20950,21050,5930,IMP
355,2015-06-18,21090,21090,20950,21090,12560,IMP
356,2015-06-19,22400,22400,20950,21890,220,IMP
357,2015-06-22,20950,20950,20950,20950,300,IMP
358,2015-06-23,20950,20950,20950,20950,4770,IMP
359,2015-06-24,21420,21420,21190,21370,8070,IMP
360,2015-06-25,20950,21000,20950,21000,2390,IMP
361,2015-06-26,21000,21330,20950,21330,3320,IMP
362,2015-06-29,20950,21190,20950,21190,3990,IMP
363,2015-06-30,21050,21190,20950,21190,2930,IMP
364,2015-07-01,21140,21140,20950,21140,630,IMP
365,2015-07-02,20950,21190,20950,21190,2010,IMP
366,2015-07-03,21190,21190,20950,20950,3080,IMP
367,2015-07-06,20950,21140,20950,21140,5980,IMP
368,2015-07-07,20950,21090,20950,21050,2110,IMP
369,2015-07-08,20950,20950,20870,20870,10140,IMP
370,2015-07-09,20770,20870,20770,20870,5570,IMP
371,2015-07-10,20950,20950,20950,20950,2510,IMP
372,2015-07-13,21090,21090,20900,21050,2230,IMP
373,2015-07-14,21090,21090,20950,20950,4750,IMP
374,2015-07-15,20950,21050,20900,21050,3680,IMP
375,2015-07-16,20950,20950,20950,20950,840,IMP
376,2015-07-17,21050,21050,21050,21050,5030,IMP
377,2015-07-20,20950,20950,20820,20820,4290,IMP
378,2015-07-21,20950,21230,20870,20950,2310,IMP
379,2015-07-22,21050,21230,20680,20680,9490,IMP
380,2015-07-23,21660,21660,20490,20490,16660,IMP
381,2015-07-24,21190,21190,20950,20950,1210,IMP
382,2015-07-27,20950,21190,20950,20950,27230,IMP
383,2015-07-28,20950,21190,20950,21190,6870,IMP
384,2015-07-29,21190,21190,20770,21090,1220,IMP
385,2015-07-30,20950,20950,20820,20820,1000,IMP
386,2015-07-31,20950,20950,20730,20870,4680,IMP
387,2015-08-03,20730,21050,20490,20870,6970,IMP
388,2015-08-04,20400,20820,20400,20820,3530,IMP
389,2015-08-05,20820,20900,20440,20440,2420,IMP
390,2015-08-06,20400,20770,20400,20770,1310,IMP
391,2015-08-07,20770,20770,20490,20770,400,IMP
392,2015-08-10,20950,20950,20260,20440,5980,IMP
393,2015-08-11,20730,20730,20540,20540,1030,IMP
394,2015-08-12,20950,20950,20400,20400,750,IMP
395,2015-08-13,20400,20400,20210,20210,6500,IMP
396,2015-08-14,19610,20680,19610,19880,710,IMP
397,2015-08-17,19880,20400,19560,20020,4180,IMP
398,2015-08-18,19560,20020,19560,20020,300,IMP
399,2015-08-19,20020,20120,19790,20120,1800,IMP
400,2015-08-20,19790,20210,19790,19790,1210,IMP
401,2015-08-21,19610,19790,19090,19190,3810,IMP
402,2015-08-24,18900,19090,17930,17930,5880,IMP
403,2015-08-25,17930,19090,17930,19090,840,IMP
404,2015-08-26,19090,20020,18620,18620,2700,IMP
405,2015-08-27,18070,19700,18070,19520,620,IMP
406,2015-08-28,19330,19560,19330,19560,1500,IMP
407,2015-08-31,19560,19560,18210,19470,7810,IMP
408,2015-09-01,19470,19470,18350,19090,4150,IMP
409,2015-09-03,19470,19470,19420,19420,440,IMP
410,2015-09-04,18620,19330,18620,18950,2500,IMP
411,2015-09-07,19090,19190,19090,19190,310,IMP
412,2015-09-08,19330,19330,19330,19330,40,IMP
413,2015-09-09,19330,19520,19330,19520,1120,IMP
414,2015-09-10,19520,19520,19330,19470,700,IMP
415,2015-09-11,19330,19370,19330,19330,550,IMP
416,2015-09-14,19140,19330,19140,19230,840,IMP
417,2015-09-15,20020,20020,19140,19230,7730,IMP
418,2015-09-16,19230,19560,19090,19560,1980,IMP
419,2015-09-17,19190,19190,19190,19190,240,IMP
420,2015-09-18,19660,19660,19140,19140,120,IMP
421,2015-09-21,19560,19560,19090,19330,5220,IMP
422,2015-09-22,19560,19560,19330,19330,1170,IMP
423,2015-09-23,19090,19280,19090,19280,560,IMP
424,2015-09-24,19090,19230,19000,19230,6460,IMP
425,2015-09-25,19090,19140,19090,19140,7500,IMP
426,2015-09-28,18810,19090,18810,19090,590,IMP
427,2015-09-29,18950,18950,18900,18900,2040,IMP
428,2015-09-30,18860,19980,18860,19980,12550,IMP
429,2015-10-01,19980,19980,19330,19740,8880,IMP
430,2015-10-02,19090,19560,18900,19520,5230,IMP
431,2015-10-05,19090,19370,19090,19370,3870,IMP
432,2015-10-06,20300,20300,19090,19090,16290,IMP
433,2015-10-07,19790,19790,18900,19330,7570,IMP
434,2015-10-08,19330,19560,19090,19090,350,IMP
435,2015-10-09,18900,19520,18900,19000,9030,IMP
436,2015-10-12,19090,19090,18950,18950,3220,IMP
437,2015-10-13,18950,19520,18950,19520,6880,IMP
438,2015-10-14,19370,19370,19090,19090,7580,IMP
439,2015-10-15,19560,19560,18620,19330,9220,IMP
440,2015-10-16,19330,19330,19000,19000,6840,IMP
441,2015-10-19,19090,19090,19000,19090,2580,IMP
442,2015-10-20,19330,19330,19050,19230,11300,IMP
443,2015-10-21,19090,19230,18900,19230,9940,IMP
444,2015-10-22,19090,19230,19090,19230,7920,IMP
445,2015-10-23,19090,19330,19090,19230,4780,IMP
446,2015-10-26,19230,19330,19230,19330,1430,IMP
447,2015-10-27,19140,19330,19090,19330,3790,IMP
448,2015-10-28,19420,19560,19190,19190,5020,IMP
449,2015-10-29,19190,20020,19190,20020,8010,IMP
450,2015-10-30,20020,20020,19140,19470,3410,IMP
451,2015-11-02,19140,19560,18900,19560,13570,IMP
452,2015-11-03,19090,19330,19090,19330,4620,IMP
453,2015-11-04,18860,19090,18860,19090,1350,IMP
454,2015-11-05,19090,19090,18860,18860,210,IMP
455,2015-11-06,18860,19090,18860,19090,1010,IMP
456,2015-11-09,18810,18860,18810,18810,5030,IMP
457,2015-11-10,18670,18860,18620,18720,1790,IMP
458,2015-11-11,18720,18860,18620,18670,1650,IMP
459,2015-11-12,18860,18860,18580,18760,1260,IMP
460,2015-11-13,18620,18620,18400,18620,7140,IMP
461,2015-11-16,18620,18620,18300,18350,8420,IMP
462,2015-11-17,18350,18350,17930,18350,8240,IMP
463,2015-11-18,18350,18350,18160,18350,2370,IMP
464,2015-11-19,19090,19090,17930,18350,10110,IMP
465,2015-11-20,17980,18300,17930,18300,4110,IMP
466,2015-11-23,17930,18160,17930,18160,1700,IMP
467,2015-11-24,17930,18160,17930,18070,3940,IMP
468,2015-11-25,17650,18350,17650,18070,9990,IMP
469,2015-11-26,18120,18160,17690,17690,6520,IMP
470,2015-11-27,17930,18120,17690,17740,6070,IMP
471,2015-11-30,17690,17790,17690,17790,10280,IMP
472,2015-12-01,17930,17930,17690,17930,2240,IMP
473,2015-12-02,17930,17930,17690,17930,3160,IMP
474,2015-12-03,17510,17690,17280,17280,4490,IMP
475,2015-12-04,17690,17880,17600,17690,12830,IMP
476,2015-12-07,18530,18530,18530,18530,30,IMP
477,2015-12-08,17550,18160,17550,18160,2620,IMP
478,2015-12-09,17690,18160,17690,17690,1150,IMP
479,2015-12-10,17370,17690,17370,17510,2370,IMP
480,2015-12-11,18120,18120,17510,17510,3720,IMP
481,2015-12-14,17320,18070,17320,17930,2090,IMP
482,2015-12-15,17690,17690,17460,17460,3210,IMP
483,2015-12-16,17830,17830,17510,17510,60,IMP
484,2015-12-17,17600,17690,17460,17510,4230,IMP
485,2015-12-18,17550,17690,17510,17690,1810,IMP
486,2015-12-21,17190,17320,17190,17230,1680,IMP
487,2015-12-22,17880,17880,17880,17880,950,IMP
488,2015-12-23,17690,17690,17690,17690,7000,IMP
489,2015-12-24,17230,17690,17230,17650,3990,IMP
490,2015-12-25,17600,17650,17320,17320,1760,IMP
491,2015-12-28,17650,17650,17230,17230,2640,IMP
492,2015-12-29,17280,17460,17230,17460,3310,IMP
493,2015-12-30,17690,17690,17510,17690,4520,IMP
494,2015-12-31,17650,17650,17460,17460,1140,IMP
495,2016-01-04,17230,17280,17230,17230,3330,IMP
496,2016-01-05,17460,17460,17230,17280,1330,IMP
497,2016-01-06,17880,17880,17230,17370,3850,IMP
498,2016-01-07,17280,17280,17230,17230,2710,IMP
499,2016-01-08,17650,17650,17230,17280,2170,IMP
500,2016-01-11,17690,17690,17230,17600,2440,IMP
501,2016-01-12,17600,17600,17600,17600,40,IMP
502,2016-01-13,17690,17690,17230,17460,1050,IMP
503,2016-01-14,17230,17460,17230,17230,1660,IMP
504,2016-01-15,17230,17650,17230,17230,3380,IMP
505,2016-01-18,17230,17230,17140,17190,1860,IMP
506,2016-01-19,17140,17140,17140,17140,170,IMP
507,2016-01-20,17140,17140,17090,17090,2900,IMP
508,2016-01-21,17090,17880,17090,17740,5840,IMP
509,2016-01-22,17740,17740,17740,17740,0,IMP
510,2016-01-25,17600,17600,17140,17550,2420,IMP
511,2016-01-26,17550,17550,17550,17550,0,IMP
512,2016-01-27,17550,17550,17550,17550,10,IMP
513,2016-01-28,18120,18120,17230,17550,330,IMP
514,2016-01-29,17550,17550,17230,17550,1720,IMP
515,2016-02-01,17370,17550,17230,17550,2930,IMP
516,2016-02-02,17550,17550,17320,17550,890,IMP
517,2016-02-03,17550,17550,17510,17550,650,IMP
518,2016-02-04,17600,17600,17230,17510,1150,IMP
519,2016-02-05,18120,18120,17510,17690,2140,IMP
520,2016-02-15,17460,17690,17460,17690,2530,IMP
521,2016-02-16,17740,18580,17740,18580,2380,IMP
522,2016-02-17,18760,19000,18450,18620,5980,IMP
523,2016-02-18,18620,18620,18620,18620,2230,IMP
524,2016-02-19,18450,18860,18160,18620,13810,IMP
525,2016-02-22,18620,19280,18620,19090,12110,IMP
526,2016-02-23,19280,20260,19280,19610,17370,IMP
527,2016-02-24,19660,20260,19660,19790,12090,IMP
528,2016-02-25,20020,20260,19740,19930,7040,IMP
529,2016-02-26,19930,20020,19560,19560,8160,IMP
530,2016-02-29,19560,20490,19560,20490,31360,IMP
531,2016-03-01,20490,20490,20020,20490,1490,IMP
532,2016-03-02,20490,20490,19790,20440,2390,IMP
533,2016-03-03,20020,20020,19560,19980,14230,IMP
534,2016-03-04,19790,20300,19560,20300,6530,IMP
535,2016-03-07,20260,20300,20020,20020,21320,IMP
536,2016-03-08,19790,20020,19700,20020,6890,IMP
537,2016-03-09,20020,20070,19740,20070,24560,IMP
538,2016-03-10,20070,20950,20020,20950,35510,IMP
539,2016-03-11,20950,21890,20950,21890,13110,IMP
540,2016-03-14,21890,23280,21890,23280,75650,IMP
541,2016-03-15,23280,24220,22870,23510,27350,IMP
542,2016-03-16,23280,23750,21890,23150,22620,IMP
543,2016-03-17,23150,23280,22580,22580,33210,IMP
544,2016-03-18,22580,22730,21610,21610,18320,IMP
545,2016-03-21,21280,21890,20490,20770,6450,IMP
546,2016-03-22,20630,21140,20490,21140,7500,IMP
547,2016-03-23,21230,21840,20950,21000,26530,IMP
548,2016-03-24,21140,21840,21140,21190,2190,IMP
549,2016-03-25,21190,21420,20680,21420,5290,IMP
550,2016-03-28,21700,22350,21700,22350,14370,IMP
551,2016-03-29,22350,22350,21560,22120,7250,IMP
552,2016-03-30,22120,22210,21840,22210,17380,IMP
553,2016-03-31,22730,22730,21420,22030,8750,IMP
554,2016-04-01,21420,22030,21420,22030,5320,IMP
555,2016-04-04,21890,21890,21890,21890,290,IMP
556,2016-04-05,21660,21660,21420,21420,3420,IMP
557,2016-04-06,21420,21800,21420,21800,6810,IMP
558,2016-04-07,22350,22820,22120,22580,49100,IMP
559,2016-04-08,23050,23750,22580,23280,74850,IMP
560,2016-04-11,23280,23510,23100,23280,14490,IMP
561,2016-04-12,23750,23750,23100,23280,26790,IMP
562,2016-04-13,23280,23280,23150,23240,31400,IMP
563,2016-04-14,23190,23190,22910,23050,12200,IMP
564,2016-04-15,23050,24220,23050,23510,76700,IMP
565,2016-04-19,23510,23510,23050,23050,14160,IMP
566,2016-04-20,22440,22820,22440,22540,8130,IMP
567,2016-04-21,23240,23240,23050,23050,11830,IMP
568,2016-04-22,23050,23050,22820,23050,8150,IMP
569,2016-04-25,22580,22730,21940,22730,20550,IMP
570,2016-04-26,22730,22730,22030,22580,12980,IMP
571,2016-04-27,22030,22540,22030,22490,12740,IMP
572,2016-04-28,22440,22440,21890,22210,8830,IMP
573,2016-04-29,22300,22300,21840,21940,18730,IMP
574,2016-05-04,21890,21980,21420,21610,21480,IMP
575,2016-05-05,21700,21700,21190,21700,22380,IMP
576,2016-05-06,21890,21890,21700,21800,10730,IMP
577,2016-05-09,21890,21890,21470,21660,9600,IMP
578,2016-05-10,21000,21700,21000,21370,8400,IMP
579,2016-05-11,21420,21470,21370,21370,16260,IMP
580,2016-05-12,21510,21510,21230,21420,23070,IMP
581,2016-05-13,21230,21420,21230,21420,150,IMP
582,2016-05-16,21050,21890,21050,21890,32900,IMP
583,2016-05-17,21890,21890,21420,21750,15170,IMP
584,2016-05-18,21840,21840,21420,21470,12110,IMP
585,2016-05-19,21910,21910,21660,21810,6380,IMP
586,2016-05-20,21270,21710,21270,21270,600,IMP
587,2016-05-23,21180,21180,20060,20440,13510,IMP
588,2016-05-24,20690,20690,20060,20440,7610,IMP
589,2016-05-25,20150,20440,20150,20400,3310,IMP
590,2016-05-26,20440,20440,19960,20200,5930,IMP
591,2016-05-27,20400,20400,19960,20060,6550,IMP
592,2016-05-30,19960,19960,19860,19960,5310,IMP
593,2016-05-31,20150,20150,19820,19960,17640,IMP
594,2016-06-01,19860,19910,19470,19620,26910,IMP
595,2016-06-02,19960,19960,19710,19960,2330,IMP
596,2016-06-03,20150,20440,19960,20400,9230,IMP
597,2016-06-06,20440,20440,20350,20350,10290,IMP
598,2016-06-07,20000,20440,20000,20350,6250,IMP
599,2016-06-08,20200,20350,20110,20350,8020,IMP
600,2016-06-09,20350,20350,20110,20200,3400,IMP
601,2016-06-10,20440,21080,20000,20740,71170,IMP
602,2016-06-13,20740,21180,20350,21180,16540,IMP
603,2016-06-14,21180,21320,20930,21320,17570,IMP
604,2016-06-15,21320,21910,20640,21910,16830,IMP
605,2016-06-16,22400,22400,21620,21910,20160,IMP
606,2016-06-17,22400,22400,21960,22250,16130,IMP
607,2016-06-20,22540,22540,21620,21620,3840,IMP
608,2016-06-21,21510,21510,21420,21510,6620,IMP
609,2016-06-22,21180,21370,21180,21370,1670,IMP
610,2016-06-23,21370,22150,21370,22000,43880,IMP
611,2016-06-24,21960,21960,20490,21510,53440,IMP
612,2016-06-27,20440,21420,20440,21420,830,IMP
613,2016-06-28,21420,21420,20930,21420,11590,IMP
614,2016-06-29,21370,21420,20740,20890,124780,IMP
615,2016-06-30,20890,21910,20780,21810,32910,IMP
616,2016-07-01,21810,21810,21420,21810,12430,IMP
617,2016-07-04,21130,21710,20930,21660,73830,IMP
618,2016-07-05,21660,21660,21420,21420,34520,IMP
619,2016-07-06,21320,22100,21320,22050,23660,IMP
620,2016-07-07,21910,23560,21910,23560,128500,IMP
621,2016-07-08,25070,25070,24830,25070,118260,IMP
622,2016-07-11,26770,26770,25320,26050,219430,IMP
623,2016-07-12,26050,26050,24830,25800,102430,IMP
624,2016-07-13,26280,26530,25800,25800,67330,IMP
625,2016-07-14,25320,25800,24050,24340,87800,IMP
