,time,open,high,low,close,volume,ticker
504,2016-01-15,9590,9590,9590,9590,0,OPC
505,2016-01-18,9590,9760,9590,9760,1660,OPC
506,2016-01-19,9900,9900,9900,9900,150,OPC
507,2016-01-20,9760,10060,9760,10060,1120,OPC
508,2016-01-21,10080,10110,10060,10060,2310,OPC
509,2016-01-22,9760,10060,9760,10060,60,OPC
510,2016-01-25,10060,10060,9760,9760,3650,OPC
511,2016-01-26,9760,9760,9170,9460,2140,OPC
512,2016-01-27,9460,9460,9460,9460,1000,OPC
513,2016-01-28,9460,10110,9460,9800,4380,OPC
514,2016-01-29,10350,10350,10310,10310,510,OPC
515,2016-02-01,10310,10310,10310,10310,230,OPC
516,2016-02-02,10500,10500,10310,10350,1570,OPC
517,2016-02-03,10060,10060,10060,10060,650,OPC
518,2016-02-04,10060,10060,10060,10060,0,OPC
519,2016-02-05,10110,10350,10110,10350,560,OPC
520,2016-02-15,10560,10560,10470,10470,1060,OPC
521,2016-02-16,10660,10660,10660,10660,20,OPC
522,2016-02-17,10660,10660,10340,10660,260,OPC
523,2016-02-18,10500,10660,10200,10530,3870,OPC
524,2016-02-19,10660,10660,10590,10590,910,OPC
525,2016-02-22,10620,10620,10590,10590,60,OPC
526,2016-02-23,10660,10660,10340,10500,7280,OPC
527,2016-02-24,10660,10660,10620,10660,7750,OPC
528,2016-02-25,10660,10660,10660,10660,10,OPC
529,2016-02-26,10660,10660,10500,10660,2870,OPC
530,2016-02-29,10440,11110,10440,11110,22380,OPC
531,2016-03-01,11250,11250,10960,10960,7790,OPC
532,2016-03-02,11220,11250,10990,11250,17240,OPC
533,2016-03-03,11290,11290,11250,11250,920,OPC
534,2016-03-04,11250,11290,10990,11250,1930,OPC
535,2016-03-07,11250,11250,10800,10860,450,OPC
536,2016-03-08,11110,11110,10750,10750,150,OPC
537,2016-03-09,10750,10860,10750,10800,15760,OPC
538,2016-03-10,11110,11110,11050,11050,220,OPC
539,2016-03-11,10960,10960,10800,10830,130,OPC
540,2016-03-14,10800,11110,10800,10830,1310,OPC
541,2016-03-15,10830,10830,10830,10830,0,OPC
542,2016-03-16,10340,10500,10340,10340,400,OPC
543,2016-03-17,10370,10900,10370,10900,13310,OPC
544,2016-03-18,10960,10960,10960,10960,1000,OPC
545,2016-03-21,10830,10960,10830,10960,3290,OPC
546,2016-03-22,10660,10660,10660,10660,1000,OPC
547,2016-03-23,11020,11220,11020,11220,5320,OPC
548,2016-03-24,11210,11210,11210,11210,100,OPC
549,2016-03-25,11110,11220,11020,11020,8000,OPC
550,2016-03-28,11210,11210,11210,11210,10,OPC
551,2016-03-29,11210,11210,11210,11210,0,OPC
552,2016-03-30,11210,11210,11210,11210,0,OPC
553,2016-03-31,11210,11210,11210,11210,0,OPC
554,2016-04-01,11180,11180,10960,10960,3410,OPC
555,2016-04-04,10830,10960,10830,10960,2530,OPC
556,2016-04-05,10960,10960,10960,10960,100,OPC
557,2016-04-06,10960,11020,10960,11020,2040,OPC
558,2016-04-07,11250,11250,11220,11250,3280,OPC
559,2016-04-08,11220,11220,11180,11180,2200,OPC
560,2016-04-11,11380,11380,11110,11110,1200,OPC
561,2016-04-12,10960,10960,10960,10960,210,OPC
562,2016-04-13,11220,11220,10960,11110,2160,OPC
563,2016-04-14,11220,11220,11210,11220,10000,OPC
564,2016-04-15,11250,11350,11210,11210,8850,OPC
565,2016-04-19,11110,11110,11110,11110,10,OPC
566,2016-04-20,11110,11110,11110,11110,0,OPC
567,2016-04-21,11050,11050,11050,11050,500,OPC
568,2016-04-22,11050,11050,11050,11050,2100,OPC
569,2016-04-25,10960,10960,10660,10660,1750,OPC
570,2016-04-26,10660,11180,10660,10960,1220,OPC
571,2016-04-27,11110,11570,11110,11110,630,OPC
572,2016-04-28,11470,11470,11110,11110,3230,OPC
573,2016-04-29,11110,11110,11110,11110,0,OPC
574,2016-05-04,11110,11110,10960,10960,970,OPC
575,2016-05-05,10960,10960,10960,10960,0,OPC
576,2016-05-06,10960,10960,10960,10960,0,OPC
577,2016-05-09,10960,11020,10960,10960,3750,OPC
578,2016-05-10,10990,11020,10990,10990,1670,OPC
579,2016-05-11,10990,10990,10990,10990,0,OPC
580,2016-05-12,11110,11110,11110,11110,100,OPC
581,2016-05-13,11250,11250,11250,11250,300,OPC
582,2016-05-16,11210,11210,11110,11110,2100,OPC
583,2016-05-17,11050,11110,10960,11110,6140,OPC
584,2016-05-18,11110,11110,11110,11110,0,OPC
585,2016-05-19,10960,10960,10410,10960,1550,OPC
586,2016-05-20,10800,10800,10800,10800,50,OPC
587,2016-05-23,10800,10800,10800,10800,50,OPC
588,2016-05-24,11250,11250,11250,11250,10,OPC
589,2016-05-25,10800,10800,10800,10800,300,OPC
590,2016-05-26,10800,10800,10800,10800,20,OPC
591,2016-05-27,10800,10930,10800,10930,560,OPC
592,2016-05-30,10930,10930,10800,10930,3250,OPC
593,2016-05-31,10960,10960,10960,10960,300,OPC
594,2016-06-01,10960,10960,10900,10900,4770,OPC
595,2016-06-02,10800,10860,10800,10860,1160,OPC
596,2016-06-03,10900,10960,10900,10930,1640,OPC
597,2016-06-06,10860,10860,10660,10660,22690,OPC
598,2016-06-07,10660,10720,10590,10720,5370,OPC
599,2016-06-08,10960,10960,10860,10960,60,OPC
600,2016-06-09,11110,11110,11110,11110,1500,OPC
601,2016-06-10,11110,11210,10660,11210,1660,OPC
602,2016-06-13,10960,10960,10960,10960,500,OPC
603,2016-06-14,10690,10800,10690,10800,1500,OPC
604,2016-06-15,10800,10960,10800,10960,510,OPC
605,2016-06-16,10960,10960,10930,10930,700,OPC
606,2016-06-17,10960,11080,10960,11080,180,OPC
607,2016-06-20,11080,11150,11080,11150,1280,OPC
608,2016-06-21,11150,11150,11150,11150,0,OPC
609,2016-06-22,11150,11220,11150,11220,1800,OPC
610,2016-06-23,10830,11320,10830,11320,7030,OPC
611,2016-06-24,11320,11320,11320,11320,0,OPC
612,2016-06-27,11250,11250,11220,11250,5150,OPC
613,2016-06-28,11250,11250,11250,11250,6820,OPC
614,2016-06-29,11250,11290,11250,11250,8220,OPC
615,2016-06-30,11110,11320,11110,11250,5800,OPC
616,2016-07-01,11250,11420,11250,11420,11120,OPC
617,2016-07-04,11570,11570,11420,11570,2000,OPC
618,2016-07-05,11320,11420,11320,11420,1720,OPC
619,2016-07-06,11290,11350,11290,11320,2570,OPC
620,2016-07-07,11320,11440,11320,11440,3270,OPC
621,2016-07-08,11500,11630,11500,11630,7550,OPC
622,2016-07-11,11680,11870,10830,10830,20890,OPC
623,2016-07-12,11420,11570,11180,11180,20350,OPC
624,2016-07-13,11290,11420,10410,10410,10700,OPC
625,2016-07-14,10800,11110,10470,11110,3340,OPC
626,2016-07-15,11110,11150,11110,11150,1030,OPC
627,2016-07-18,11150,11350,11150,11350,2440,OPC
628,2016-07-19,10860,11540,10860,11500,16210,OPC
629,2016-07-20,11540,11570,11500,11500,6200,OPC
630,2016-07-21,11570,11570,11570,11570,980,OPC
631,2016-07-22,11710,11710,10960,11570,2070,OPC
632,2016-07-25,11570,11570,11080,11570,4020,OPC
633,2016-07-26,11570,11570,11570,11570,0,OPC
634,2016-07-27,10990,11570,10990,11570,610,OPC
635,2016-07-28,11540,11540,11540,11540,120,OPC
636,2016-07-29,11110,11210,10990,11210,2320,OPC
637,2016-08-01,11020,11110,10960,11110,3100,OPC
638,2016-08-02,10960,10960,10960,10960,30,OPC
639,2016-08-03,10960,10990,10960,10990,1660,OPC
640,2016-08-04,10990,10990,10990,10990,30,OPC
641,2016-08-05,10990,10990,10960,10960,210,OPC
642,2016-08-08,10960,10960,10960,10960,30,OPC
643,2016-08-09,10960,10960,10960,10960,0,OPC
644,2016-08-10,11150,11320,11150,11320,60,OPC
645,2016-08-11,11380,11380,10960,10960,2020,OPC
646,2016-08-12,11180,11180,10960,10960,10100,OPC
647,2016-08-15,11110,11110,11110,11110,600,OPC
648,2016-08-16,11110,11570,11110,11210,4650,OPC
649,2016-08-17,11380,11380,11150,11150,650,OPC
650,2016-08-18,11050,11110,11020,11020,2720,OPC
651,2016-08-19,11020,11020,11020,11020,0,OPC
652,2016-08-22,11020,11150,11020,11110,1040,OPC
653,2016-08-23,10960,10960,10960,10960,2530,OPC
654,2016-08-24,11110,11110,11080,11080,1100,OPC
655,2016-08-25,11050,11110,11050,11110,890,OPC
656,2016-08-26,11110,11110,11110,11110,3060,OPC
657,2016-08-29,11210,11210,11210,11210,150,OPC
658,2016-08-30,11380,11380,11380,11380,150,OPC
659,2016-08-31,11110,11110,11110,11110,530,OPC
660,2016-09-01,11420,11420,11250,11380,7110,OPC
661,2016-09-05,11420,11420,11110,11110,3220,OPC
662,2016-09-06,11110,11250,11110,11210,1810,OPC
663,2016-09-07,11150,11250,11150,11250,1920,OPC
664,2016-09-08,11540,11540,11210,11420,3260,OPC
665,2016-09-09,11420,11420,11420,11420,0,OPC
666,2016-09-12,11420,11420,11420,11420,0,OPC
667,2016-09-13,11250,11570,11250,11570,220,OPC
668,2016-09-14,11570,11570,11570,11570,0,OPC
669,2016-09-15,11250,11420,11250,11420,3090,OPC
670,2016-09-16,11420,11420,11250,11420,3540,OPC
671,2016-09-19,11420,11420,11250,11380,5470,OPC
672,2016-09-20,11420,11540,11380,11540,13180,OPC
673,2016-09-21,11420,11430,11420,11430,4260,OPC
674,2016-09-22,11470,11710,11470,11710,11090,OPC
675,2016-09-23,11710,11710,11710,11710,540,OPC
676,2016-09-26,11710,11710,11470,11680,7070,OPC
677,2016-09-27,11420,11470,11420,11470,6780,OPC
678,2016-09-28,11440,11470,11440,11470,5900,OPC
679,2016-09-29,11470,11570,11470,11470,13810,OPC
680,2016-09-30,11570,11570,11380,11380,1600,OPC
681,2016-10-03,11690,11690,11250,11250,4000,OPC
682,2016-10-04,11250,11250,11250,11250,0,OPC
683,2016-10-05,11250,11250,11250,11250,0,OPC
684,2016-10-06,11250,11540,11250,11510,860,OPC
685,2016-10-07,11510,11570,11250,11570,4980,OPC
686,2016-10-10,11570,11570,11420,11420,2610,OPC
687,2016-10-11,11420,11420,11250,11420,1910,OPC
688,2016-10-12,11420,11570,11320,11320,100,OPC
689,2016-10-13,11670,11670,11670,11670,10,OPC
690,2016-10-14,11570,11570,11570,11570,110,OPC
691,2016-10-17,11570,11670,11570,11640,3380,OPC
692,2016-10-18,11640,11640,11640,11640,290,OPC
693,2016-10-19,11690,11690,11690,11690,1000,OPC
694,2016-10-20,11690,12510,11680,12480,13300,OPC
695,2016-10-21,12480,12510,11890,11890,4250,OPC
696,2016-10-24,12450,12450,12350,12350,30,OPC
697,2016-10-25,12510,12510,11720,12260,3130,OPC
698,2016-10-26,12320,12320,12320,12320,120,OPC
699,2016-10-27,11890,12220,11610,11610,140,OPC
700,2016-10-28,11540,12010,11540,11890,10320,OPC
701,2016-10-31,11720,11890,11720,11790,3150,OPC
702,2016-11-01,12110,12190,12040,12190,250,OPC
703,2016-11-02,12350,12350,11620,12190,160,OPC
704,2016-11-03,12130,12320,12040,12190,22750,OPC
705,2016-11-04,12510,12510,12290,12290,160,OPC
706,2016-11-07,12260,12350,12040,12350,49330,OPC
707,2016-11-08,11910,12450,11910,12040,4050,OPC
708,2016-11-09,11890,12660,11890,12260,43750,OPC
709,2016-11-10,12820,12820,12290,12500,2780,OPC
710,2016-11-11,12480,12480,12350,12350,7310,OPC
711,2016-11-14,12510,12510,12380,12380,110,OPC
712,2016-11-15,12350,12350,12040,12320,5040,OPC
713,2016-11-16,12760,12760,12080,12190,580,OPC
714,2016-11-17,12380,12380,12260,12260,370,OPC
715,2016-11-18,12350,12380,12350,12380,7480,OPC
716,2016-11-21,11720,12510,11720,12260,1390,OPC
717,2016-11-22,11570,12760,11570,12450,23910,OPC
718,2016-11-23,12820,12820,12110,12110,510,OPC
719,2016-11-24,12430,12450,12190,12450,940,OPC
720,2016-11-25,12220,12760,12220,12310,1330,OPC
721,2016-11-28,12190,12790,12190,12730,15580,OPC
722,2016-11-29,12710,12710,12710,12710,20,OPC
723,2016-11-30,12660,12660,12660,12660,1600,OPC
724,2016-12-01,12660,12660,12660,12660,1880,OPC
725,2016-12-02,12660,12660,12660,12660,0,OPC
726,2016-12-05,12510,12550,12510,12510,2020,OPC
727,2016-12-06,12510,12510,12510,12510,0,OPC
728,2016-12-07,12510,12510,12510,12510,0,OPC
729,2016-12-08,12510,12510,12510,12510,1100,OPC
730,2016-12-09,12510,12510,12510,12510,0,OPC
731,2016-12-12,12350,12350,12350,12350,1680,OPC
732,2016-12-13,12350,12350,12350,12350,1810,OPC
733,2016-12-14,12350,12350,12350,12350,3260,OPC
734,2016-12-15,12350,12350,12350,12350,0,OPC
735,2016-12-16,12510,12510,12510,12510,10,OPC
736,2016-12-19,12510,12510,12510,12510,1250,OPC
737,2016-12-20,12510,12510,12510,12510,0,OPC
738,2016-12-21,12820,12820,12350,12660,730,OPC
739,2016-12-22,11890,12660,11890,12660,940,OPC
740,2016-12-23,12660,12660,12660,12660,0,OPC
741,2016-12-26,12010,12040,12010,12040,2430,OPC
742,2016-12-27,12040,12060,12040,12040,1530,OPC
743,2016-12-28,12160,12160,12040,12160,7790,OPC
744,2016-12-29,12160,12160,12160,12160,100,OPC
745,2016-12-30,12170,12170,12160,12160,3290,OPC
746,2017-01-03,12160,12160,12160,12160,0,OPC
747,2017-01-04,12160,12160,12160,12160,0,OPC
748,2017-01-05,11890,12190,11890,12190,110,OPC
749,2017-01-06,12350,12350,12350,12350,2000,OPC
750,2017-01-09,12350,12350,12350,12350,1210,OPC
751,2017-01-10,11980,11980,11980,11980,80,OPC
752,2017-01-11,11980,11980,11980,11980,0,OPC
753,2017-01-12,12010,12010,12010,12010,330,OPC
754,2017-01-13,12040,12040,12040,12040,320,OPC
755,2017-01-16,12190,12190,12040,12160,300,OPC
756,2017-01-17,12160,12160,12160,12160,10,OPC
757,2017-01-18,12040,12340,12040,12340,2010,OPC
758,2017-01-19,12480,12480,12190,12190,40,OPC
759,2017-01-20,12350,12350,11940,12040,1130,OPC
760,2017-01-23,12040,12480,11940,11960,2890,OPC
761,2017-01-24,11960,11960,11960,11960,10,OPC
762,2017-01-25,12350,12350,12350,12350,10,OPC
763,2017-02-02,12350,12510,12350,12510,1480,OPC
764,2017-02-03,12510,12510,12510,12510,0,OPC
765,2017-02-06,12790,12790,12040,12040,2880,OPC
766,2017-02-07,12190,12190,12190,12190,1500,OPC
767,2017-02-08,12350,12380,12350,12350,8950,OPC
768,2017-02-09,12350,12510,12350,12510,520,OPC
769,2017-02-10,12110,12360,12110,12350,1010,OPC
770,2017-02-13,12350,12350,12190,12350,12450,OPC
771,2017-02-14,12190,12320,12190,12190,4610,OPC
772,2017-02-15,12450,12450,12450,12450,10,OPC
773,2017-02-16,12350,12350,12190,12190,1010,OPC
774,2017-02-17,12270,12270,12260,12260,40,OPC
775,2017-02-20,12350,12380,12350,12380,290,OPC
776,2017-02-21,12380,12380,12380,12380,0,OPC
777,2017-02-22,12380,12380,12190,12190,1310,OPC
778,2017-02-23,12380,12380,12380,12380,20,OPC
779,2017-02-24,12190,12210,12190,12190,500,OPC
780,2017-02-27,12500,12500,12350,12350,6540,OPC
781,2017-02-28,12350,12350,12340,12350,3230,OPC
782,2017-03-01,12350,12350,12350,12350,0,OPC
783,2017-03-02,12190,12630,12190,12190,760,OPC
784,2017-03-03,12630,12630,12630,12630,10,OPC
785,2017-03-06,12510,12580,12510,12550,2100,OPC
786,2017-03-07,12550,12550,12550,12550,0,OPC
787,2017-03-08,12660,12660,12660,12660,1010,OPC
788,2017-03-09,12510,12510,12510,12510,1320,OPC
789,2017-03-10,12350,12350,12350,12350,1120,OPC
790,2017-03-13,12350,12350,12350,12350,0,OPC
791,2017-03-14,12510,12510,12510,12510,4000,OPC
792,2017-03-15,12510,12510,12510,12510,2000,OPC
793,2017-03-16,12510,12550,12500,12510,740,OPC
794,2017-03-17,12550,12550,12510,12510,5750,OPC
795,2017-03-20,12660,12980,12510,12510,5120,OPC
796,2017-03-21,12510,12800,12350,12660,2300,OPC
797,2017-03-22,12510,12660,12350,12350,7200,OPC
798,2017-03-23,12320,12550,12320,12510,19800,OPC
799,2017-03-24,12510,12660,12510,12580,1200,OPC
800,2017-03-27,12580,12820,12580,12820,9510,OPC
801,2017-03-28,12820,12880,12660,12660,3920,OPC
802,2017-03-29,12630,12630,12630,12630,130,OPC
803,2017-03-30,12780,12820,12590,12590,11550,OPC
804,2017-03-31,12920,12950,12820,12820,18660,OPC
805,2017-04-03,12980,13130,12820,13130,19340,OPC
806,2017-04-04,13130,13920,13100,13450,16860,OPC
807,2017-04-05,13450,13920,13450,13920,21870,OPC
808,2017-04-07,14390,14390,13890,14070,15520,OPC
809,2017-04-10,14130,14390,13920,14070,8910,OPC
810,2017-04-11,14070,14970,13960,14690,19310,OPC
811,2017-04-12,14970,14970,14260,14760,1130,OPC
812,2017-04-13,15600,15600,13940,15480,2620,OPC
813,2017-04-14,14910,15230,14690,15160,9580,OPC
814,2017-04-17,15320,15320,14220,14220,18300,OPC
815,2017-04-18,13700,14540,13700,14390,19230,OPC
816,2017-04-19,14690,14850,14220,14220,12120,OPC
817,2017-04-20,14260,14390,14260,14390,1030,OPC
818,2017-04-21,14240,14390,14240,14390,30,OPC
819,2017-04-24,14320,14390,14320,14390,5710,OPC
820,2017-04-25,14320,14540,14320,14540,5440,OPC
821,2017-04-26,14410,14430,14320,14390,19320,OPC
822,2017-04-27,14470,14470,14470,14470,10,OPC
823,2017-04-28,14500,14500,14390,14390,20,OPC
824,2017-05-03,13450,13450,13450,13450,1000,OPC
825,2017-05-04,14070,14070,14070,14070,10,OPC
826,2017-05-05,14070,14070,13510,13750,30,OPC
827,2017-05-08,13750,13750,13750,13750,920,OPC
828,2017-05-09,13750,13750,13160,13750,750,OPC
829,2017-05-10,13750,13750,13150,13750,2350,OPC
830,2017-05-11,14710,14710,13750,14070,4840,OPC
831,2017-05-12,13920,14190,13920,14190,2300,OPC
832,2017-05-15,13940,14070,13600,14070,2730,OPC
833,2017-05-16,13920,14100,13920,13920,820,OPC
834,2017-05-17,13920,14220,13920,14220,3110,OPC
835,2017-05-18,13510,14320,13510,14320,5020,OPC
836,2017-05-19,14320,14320,14320,14320,0,OPC
837,2017-05-22,14320,14320,13920,13940,4040,OPC
838,2017-05-23,14230,14550,14230,14550,970,OPC
839,2017-05-24,14550,14710,14270,14710,11560,OPC
840,2017-05-25,14710,14710,14710,14710,430,OPC
841,2017-05-26,14550,14710,14550,14710,930,OPC
842,2017-05-29,14710,14710,14430,14430,3030,OPC
843,2017-05-30,14550,14550,14550,14550,200,OPC
844,2017-05-31,14870,14870,14550,14550,6760,OPC
845,2017-06-01,14550,14550,14550,14550,0,OPC
846,2017-06-02,14550,14550,14550,14550,20,OPC
847,2017-06-05,15000,15000,15000,15000,10,OPC
848,2017-06-06,15190,15190,14550,14710,7530,OPC
849,2017-06-07,14710,14710,14430,14680,1330,OPC
850,2017-06-08,15030,15030,14500,14680,1240,OPC
851,2017-06-09,15190,15230,14680,14680,4340,OPC
852,2017-06-12,14550,14550,14550,14550,130,OPC
853,2017-06-13,14710,15080,14710,15080,1110,OPC
854,2017-06-14,15190,15190,15060,15190,6630,OPC
855,2017-06-15,15190,15380,15190,15250,6520,OPC
856,2017-06-16,15990,16270,15480,16090,10180,OPC
857,2017-06-19,17050,17050,16090,16090,2530,OPC
858,2017-06-20,16160,16160,16160,16160,90,OPC
859,2017-06-21,16160,16950,16160,16950,3830,OPC
860,2017-06-22,16950,16950,16920,16950,4500,OPC
861,2017-06-23,17110,17110,16880,17110,3270,OPC
862,2017-06-26,15990,17090,15990,17090,520,OPC
863,2017-06-27,16950,16950,15990,16950,1720,OPC
864,2017-06-28,16190,17140,16190,17140,3650,OPC
865,2017-06-29,17140,17330,17140,17330,5430,OPC
866,2017-06-30,17590,17590,16920,16920,1570,OPC
867,2017-07-03,18070,18070,17910,17910,2250,OPC
868,2017-07-04,17910,18100,17590,17910,6020,OPC
869,2017-07-05,17910,17910,17430,17430,390,OPC
870,2017-07-06,18100,18100,16950,17910,2120,OPC
871,2017-07-07,17910,17910,17270,17910,12040,OPC
872,2017-07-10,17750,17750,17590,17590,2060,OPC
873,2017-07-11,17430,17430,17270,17270,100,OPC
874,2017-07-12,17590,17910,17430,17910,1600,OPC
875,2017-07-13,17910,18070,17910,18040,1510,OPC
876,2017-07-14,17910,18070,17590,17750,3580,OPC
877,2017-07-17,17910,17910,17590,17590,1010,OPC
878,2017-07-18,17910,17910,17590,17590,2540,OPC
879,2017-07-19,17910,17910,16470,17880,1490,OPC
880,2017-07-20,17750,17750,17750,17750,50,OPC
881,2017-07-21,17750,17750,16640,17750,1440,OPC
882,2017-07-24,17910,17910,17910,17910,110,OPC
883,2017-07-25,17750,17750,17750,17750,1000,OPC
884,2017-07-26,17750,17750,17270,17270,2470,OPC
885,2017-07-27,17300,18200,17270,17300,5530,OPC
886,2017-07-28,16410,16410,16410,16410,10,OPC
887,2017-07-31,16950,17140,16950,17110,530,OPC
888,2017-08-01,17110,17110,17110,17110,0,OPC
889,2017-08-02,16950,18230,16950,18230,3010,OPC
890,2017-08-03,18550,18550,18550,18550,10,OPC
891,2017-08-04,18550,18550,18550,18550,3080,OPC
892,2017-08-07,18550,18550,18550,18550,0,OPC
893,2017-08-08,18550,18550,17910,17910,780,OPC
894,2017-08-09,17270,17910,17270,17910,1080,OPC
895,2017-08-10,17590,17590,17590,17590,20,OPC
896,2017-08-11,17270,18100,17270,18100,1120,OPC
897,2017-08-14,16950,18070,16950,18070,7800,OPC
898,2017-08-15,18070,18070,18070,18070,10,OPC
899,2017-08-16,18490,18490,18490,18490,50,OPC
900,2017-08-17,18430,18430,17880,17910,670,OPC
901,2017-08-18,17910,17910,17910,17910,300,OPC
902,2017-08-21,17910,18230,17590,17750,4980,OPC
903,2017-08-22,17910,17910,16790,16790,2600,OPC
904,2017-08-23,17430,17430,17430,17430,10,OPC
905,2017-08-24,17910,17910,17910,17910,40,OPC
906,2017-08-25,17910,17910,17910,17910,2880,OPC
907,2017-08-28,17910,17910,17910,17910,0,OPC
908,2017-08-29,17590,18010,17590,18010,2610,OPC
909,2017-08-30,18010,18010,17590,17590,2100,OPC
910,2017-08-31,17910,17910,17750,17750,2150,OPC
911,2017-09-01,17750,17750,17750,17750,0,OPC
912,2017-09-05,17750,17750,17590,17590,6680,OPC
913,2017-09-06,17590,17590,17590,17590,3950,OPC
914,2017-09-07,17590,17590,17590,17590,2490,OPC
915,2017-09-08,18230,18230,18230,18230,100,OPC
916,2017-09-11,18230,18230,17590,18230,1380,OPC
917,2017-09-12,18230,18550,18230,18550,620,OPC
918,2017-09-13,17590,17590,17590,17590,1790,OPC
919,2017-09-14,17910,17910,17910,17910,100,OPC
920,2017-09-15,18290,18290,18290,18290,10,OPC
921,2017-09-18,18290,18290,18290,18290,0,OPC
922,2017-09-19,17780,17910,17780,17910,640,OPC
923,2017-09-20,17630,17910,17630,17910,110,OPC
924,2017-09-21,17300,17300,17300,17300,10,OPC
925,2017-09-22,17300,17750,17300,17750,510,OPC
926,2017-09-25,17590,17750,17590,17590,810,OPC
927,2017-09-26,17590,17750,17590,17590,760,OPC
928,2017-09-27,17270,17780,16640,17590,1710,OPC
929,2017-09-28,17750,17750,17590,17590,2120,OPC
930,2017-09-29,17590,17750,17590,17680,1510,OPC
931,2017-10-02,17680,17680,17590,17590,3800,OPC
932,2017-10-03,17590,17750,17590,17750,2310,OPC
933,2017-10-04,17590,17750,17590,17650,5710,OPC
934,2017-10-05,17720,17720,17720,17720,150,OPC
935,2017-10-06,18230,18230,17270,17270,30,OPC
936,2017-10-09,17270,17270,17270,17270,50,OPC
937,2017-10-10,16790,17910,16790,17910,60,OPC
938,2017-10-11,17910,17910,17910,17910,0,OPC
939,2017-10-12,17590,17590,17590,17590,2140,OPC
940,2017-10-13,17590,17590,17590,17590,10,OPC
941,2017-10-16,17270,17590,17270,17590,2860,OPC
942,2017-10-17,17590,17590,17590,17590,0,OPC
943,2017-10-18,17590,17590,17590,17590,0,OPC
944,2017-10-19,17590,17590,17590,17590,10,OPC
945,2017-10-20,17590,17590,17590,17590,0,OPC
946,2017-10-23,17270,18230,17270,17330,16200,OPC
947,2017-10-24,17330,17330,17330,17330,0,OPC
948,2017-10-25,17910,17910,17910,17910,90,OPC
949,2017-10-26,17590,17590,17590,17590,2300,OPC
950,2017-10-27,17590,17910,17590,17910,2060,OPC
951,2017-10-30,17910,17910,17910,17910,330,OPC
952,2017-10-31,17910,17910,17590,17590,2290,OPC
953,2017-11-01,17590,17590,17330,17330,4000,OPC
954,2017-11-02,17910,17910,17750,17910,1260,OPC
955,2017-11-03,17910,17910,17590,17910,1700,OPC
956,2017-11-06,17590,17910,17050,17910,3660,OPC
957,2017-11-07,18890,18890,18240,18240,20,OPC
958,2017-11-08,16970,18560,16970,18530,1030,OPC
959,2017-11-09,17330,17840,17330,17840,2410,OPC
960,2017-11-10,17590,18470,17590,18470,1900,OPC
961,2017-11-13,18530,18820,17910,17910,830,OPC
962,2017-11-14,16840,18170,16840,17460,3080,OPC
963,2017-11-15,17840,17910,16800,17590,90,OPC
964,2017-11-16,17640,17750,17640,17750,1140,OPC
965,2017-11-17,17840,18080,17780,17840,780,OPC
966,2017-11-20,17840,18240,17840,18240,1520,OPC
967,2017-11-21,18210,18240,18170,18240,1040,OPC
968,2017-11-22,18240,18890,18240,18890,3060,OPC
969,2017-11-23,17910,19210,17910,19210,2220,OPC
970,2017-11-24,19210,19210,19210,19210,0,OPC
971,2017-11-27,19210,20540,19210,19540,2070,OPC
972,2017-11-28,19540,19540,19470,19470,1000,OPC
973,2017-11-29,19470,19470,19470,19470,10,OPC
974,2017-11-30,19470,19470,19470,19470,100,OPC
975,2017-12-01,18560,19210,18560,19210,4520,OPC
976,2017-12-04,19500,19540,18240,19470,6930,OPC
977,2017-12-05,19210,19470,18890,19210,4050,OPC
978,2017-12-06,19280,19370,18890,18890,9610,OPC
979,2017-12-07,19050,19370,19050,19370,2030,OPC
980,2017-12-08,19370,19700,19370,19700,1190,OPC
981,2017-12-11,19540,19540,19410,19540,2630,OPC
982,2017-12-12,19540,19540,19370,19370,3100,OPC
983,2017-12-13,19540,19540,19470,19470,2010,OPC
984,2017-12-14,20510,20510,19370,19870,1390,OPC
985,2017-12-15,20480,20480,20030,20030,120,OPC
986,2017-12-18,20510,20510,19540,19540,120,OPC
987,2017-12-19,18560,20030,18560,19870,630,OPC
988,2017-12-20,19870,20360,19870,20120,3030,OPC
989,2017-12-21,20510,20510,19870,19870,2330,OPC
990,2017-12-22,20480,20480,18890,20320,1210,OPC
991,2017-12-25,19050,19870,19050,19870,2110,OPC
992,2017-12-26,20510,20510,19540,19870,1020,OPC
993,2017-12-27,19140,19700,19140,19700,1120,OPC
994,2017-12-28,20510,20510,19050,19050,5190,OPC
995,2017-12-29,20360,20360,19540,19540,30,OPC
996,2018-01-02,19540,20510,19050,19050,580,OPC
997,2018-01-03,19210,19440,19050,19050,2710,OPC
998,2018-01-04,19210,19540,19050,19080,3020,OPC
999,2018-01-05,19210,19370,19080,19080,2020,OPC
1000,2018-01-08,19080,19080,19080,19080,10,OPC
1001,2018-01-09,19080,19210,19080,19080,2630,OPC
1002,2018-01-10,19210,19540,19140,19540,5600,OPC
1003,2018-01-11,19540,19540,19540,19540,60,OPC
1004,2018-01-12,19540,19540,18990,19540,1020,OPC
1005,2018-01-15,19210,19540,19210,19540,340,OPC
1006,2018-01-16,19540,19540,18950,19210,1460,OPC
1007,2018-01-17,19210,19210,19210,19210,0,OPC
1008,2018-01-18,19050,19540,18890,18890,1240,OPC
1009,2018-01-19,18890,19210,18890,18990,4420,OPC
